record,beat_index,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms,family,method,channel,guide_parameter,selection_ratio
sel14046,20,250.0,153898,153908,153917,153896,153910,1,-8.0,-28.0,-20.0,18.0,derivative,derivative_threshold,0,2.0,0.05
sel14046,20,250.0,153898,153908,153917,153897,153910,1,-4.0,-28.0,-24.0,16.0,derivative,derivative_threshold,0,2.0,0.1
sel14046,20,250.0,153898,153908,153917,153903,153910,1,20.0,-28.0,-48.0,24.0,derivative,derivative_threshold,0,2.0,0.2
sel14046,20,250.0,153898,153908,153917,153903,153910,1,20.0,-28.0,-48.0,24.0,derivative,derivative_threshold,0,2.0,0.3
sel14046,20,250.0,153898,153908,153917,153900,153951,1,8.0,136.0,128.0,72.0,derivative,derivative_threshold,0,4.0,0.05
sel14046,20,250.0,153898,153908,153917,153900,153911,1,8.0,-24.0,-32.0,16.0,derivative,derivative_threshold,0,4.0,0.1
sel14046,20,250.0,153898,153908,153917,153901,153911,1,12.0,-24.0,-36.0,18.0,derivative,derivative_threshold,0,4.0,0.2
sel14046,20,250.0,153898,153908,153917,153901,153910,1,12.0,-28.0,-40.0,20.0,derivative,derivative_threshold,0,4.0,0.3
sel14046,20,250.0,153898,153908,153917,153894,153911,1,-16.0,-24.0,-8.0,20.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel14046,20,250.0,153898,153908,153917,153896,153913,1,-8.0,-16.0,-8.0,12.0,hcrd,hcrd_raw,1,0.0,0.1
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel14046,20,250.0,153898,153908,153917,153887,153915,1,-44.0,-8.0,36.0,26.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel14046,20,250.0,153898,153908,153917,153885,153940,1,-52.0,92.0,144.0,72.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel14046,20,250.0,153898,153908,153917,153888,153916,1,-40.0,-4.0,36.0,22.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel14046,20,250.0,153898,153908,153917,153886,153924,1,-48.0,28.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel14046,20,250.0,153898,153908,153917,153875,153937,1,-92.0,80.0,172.0,86.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel14046,20,250.0,153898,153908,153917,153896,153913,1,-8.0,-16.0,-8.0,12.0,hcrd,hcrd_raw,1,0.0,0.2
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel14046,20,250.0,153898,153908,153917,153887,153915,1,-44.0,-8.0,36.0,26.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel14046,20,250.0,153898,153908,153917,153885,153940,1,-52.0,92.0,144.0,72.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel14046,20,250.0,153898,153908,153917,153888,153916,1,-40.0,-4.0,36.0,22.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel14046,20,250.0,153898,153908,153917,153886,153924,1,-48.0,28.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel14046,20,250.0,153898,153908,153917,153875,153937,1,-92.0,80.0,172.0,86.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel14046,20,250.0,153898,153908,153917,153901,153913,1,12.0,-16.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.3
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel14046,20,250.0,153898,153908,153917,153887,153915,1,-44.0,-8.0,36.0,26.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel14046,20,250.0,153898,153908,153917,153885,153940,1,-52.0,92.0,144.0,72.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel14046,20,250.0,153898,153908,153917,153895,153913,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel14046,20,250.0,153898,153908,153917,153888,153916,1,-40.0,-4.0,36.0,22.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel14046,20,250.0,153898,153908,153917,153886,153924,1,-48.0,28.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel14046,20,250.0,153898,153908,153917,153875,153937,1,-92.0,80.0,172.0,86.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel14046,20,250.0,153898,153908,153917,153905,153912,1,28.0,-20.0,-48.0,24.0,derivative,derivative_threshold,1,1.0,0.05
sel14046,20,250.0,153898,153908,153917,153905,153912,1,28.0,-20.0,-48.0,24.0,derivative,derivative_threshold,1,1.0,0.1
sel14046,20,250.0,153898,153908,153917,153905,153911,1,28.0,-24.0,-52.0,26.0,derivative,derivative_threshold,1,1.0,0.2
sel14046,20,250.0,153898,153908,153917,153905,153911,1,28.0,-24.0,-52.0,26.0,derivative,derivative_threshold,1,1.0,0.3
sel14046,20,250.0,153898,153908,153917,153895,153914,1,-12.0,-12.0,0.0,12.0,derivative,derivative_threshold,1,2.0,0.05
sel14046,20,250.0,153898,153908,153917,153905,153913,1,28.0,-16.0,-44.0,22.0,derivative,derivative_threshold,1,2.0,0.1
sel14046,20,250.0,153898,153908,153917,153905,153913,1,28.0,-16.0,-44.0,22.0,derivative,derivative_threshold,1,2.0,0.2
sel14046,20,250.0,153898,153908,153917,153905,153912,1,28.0,-20.0,-48.0,24.0,derivative,derivative_threshold,1,2.0,0.3
sel14046,20,250.0,153898,153908,153917,153891,153919,1,-28.0,8.0,36.0,18.0,derivative,derivative_threshold,1,4.0,0.05
sel14046,20,250.0,153898,153908,153917,153892,153918,1,-24.0,4.0,28.0,14.0,derivative,derivative_threshold,1,4.0,0.1
sel14046,20,250.0,153898,153908,153917,153905,153916,1,28.0,-4.0,-32.0,16.0,derivative,derivative_threshold,1,4.0,0.2
sel14046,20,250.0,153898,153908,153917,153905,153915,1,28.0,-8.0,-36.0,18.0,derivative,derivative_threshold,1,4.0,0.3
sel14046,21,250.0,154082,154092,154101,154080,154104,1,-8.0,12.0,20.0,10.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel14046,21,250.0,154082,154092,154101,154082,154095,1,0.0,-24.0,-24.0,12.0,hcrd,hcrd_raw,0,0.0,0.1
sel14046,21,250.0,154082,154092,154101,154076,154106,1,-24.0,20.0,44.0,22.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154076,154112,1,-24.0,44.0,68.0,34.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel14046,21,250.0,154082,154092,154101,154066,154115,1,-64.0,56.0,120.0,60.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel14046,21,250.0,154082,154092,154101,154080,154105,1,-8.0,16.0,24.0,12.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154076,154137,1,-24.0,144.0,168.0,84.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel14046,21,250.0,154082,154092,154101,154066,154137,1,-64.0,144.0,208.0,104.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel14046,21,250.0,154082,154092,154101,154074,154123,1,-32.0,88.0,120.0,60.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel14046,21,250.0,154082,154092,154101,154082,154095,1,0.0,-24.0,-24.0,12.0,hcrd,hcrd_raw,0,0.0,0.2
sel14046,21,250.0,154082,154092,154101,154076,154106,1,-24.0,20.0,44.0,22.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154085,154112,1,12.0,44.0,32.0,28.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel14046,21,250.0,154082,154092,154101,154066,154115,1,-64.0,56.0,120.0,60.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel14046,21,250.0,154082,154092,154101,154086,154105,1,16.0,16.0,0.0,16.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154085,154109,1,12.0,32.0,20.0,22.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel14046,21,250.0,154082,154092,154101,154066,154114,1,-64.0,52.0,116.0,58.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel14046,21,250.0,154082,154092,154101,154074,154123,1,-32.0,88.0,120.0,60.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel14046,21,250.0,154082,154092,154101,154087,154095,1,20.0,-24.0,-44.0,22.0,hcrd,hcrd_raw,0,0.0,0.3
sel14046,21,250.0,154082,154092,154101,154086,154099,1,16.0,-8.0,-24.0,12.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154085,154112,1,12.0,44.0,32.0,28.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel14046,21,250.0,154082,154092,154101,154082,154115,1,0.0,56.0,56.0,28.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel14046,21,250.0,154082,154092,154101,154086,154099,1,16.0,-8.0,-24.0,12.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154085,154109,1,12.0,32.0,20.0,22.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel14046,21,250.0,154082,154092,154101,154081,154114,1,-4.0,52.0,56.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel14046,21,250.0,154082,154092,154101,154074,154123,1,-32.0,88.0,120.0,60.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel14046,21,250.0,154082,154092,154101,154088,154094,1,24.0,-28.0,-52.0,26.0,derivative,derivative_threshold,0,1.0,0.05
sel14046,21,250.0,154082,154092,154101,154088,154094,1,24.0,-28.0,-52.0,26.0,derivative,derivative_threshold,0,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154088,154094,1,24.0,-28.0,-52.0,26.0,derivative,derivative_threshold,0,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154088,154094,1,24.0,-28.0,-52.0,26.0,derivative,derivative_threshold,0,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154081,154107,1,-4.0,24.0,28.0,14.0,derivative,derivative_threshold,0,2.0,0.05
sel14046,21,250.0,154082,154092,154101,154087,154095,1,20.0,-24.0,-44.0,22.0,derivative,derivative_threshold,0,2.0,0.1
sel14046,21,250.0,154082,154092,154101,154087,154095,1,20.0,-24.0,-44.0,22.0,derivative,derivative_threshold,0,2.0,0.2
sel14046,21,250.0,154082,154092,154101,154088,154094,1,24.0,-28.0,-52.0,26.0,derivative,derivative_threshold,0,2.0,0.3
sel14046,21,250.0,154082,154092,154101,154077,154136,1,-20.0,140.0,160.0,80.0,derivative,derivative_threshold,0,4.0,0.05
sel14046,21,250.0,154082,154092,154101,154085,154111,1,12.0,40.0,28.0,26.0,derivative,derivative_threshold,0,4.0,0.1
sel14046,21,250.0,154082,154092,154101,154085,154095,1,12.0,-24.0,-36.0,18.0,derivative,derivative_threshold,0,4.0,0.2
sel14046,21,250.0,154082,154092,154101,154086,154095,1,16.0,-24.0,-40.0,20.0,derivative,derivative_threshold,0,4.0,0.3
sel14046,21,250.0,154082,154092,154101,154080,154096,1,-8.0,-20.0,-12.0,14.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_raw,1,0.0,0.1
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154072,154101,1,-40.0,0.0,40.0,20.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel14046,21,250.0,154082,154092,154101,154070,154124,1,-48.0,92.0,140.0,70.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154078,154101,1,-16.0,0.0,16.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel14046,21,250.0,154082,154092,154101,154071,154109,1,-44.0,32.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel14046,21,250.0,154082,154092,154101,154062,154122,1,-80.0,84.0,164.0,82.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_raw,1,0.0,0.2
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154072,154101,1,-40.0,0.0,40.0,20.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel14046,21,250.0,154082,154092,154101,154070,154124,1,-48.0,92.0,140.0,70.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154078,154101,1,-16.0,0.0,16.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel14046,21,250.0,154082,154092,154101,154071,154109,1,-44.0,32.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel14046,21,250.0,154082,154092,154101,154062,154122,1,-80.0,84.0,164.0,82.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_raw,1,0.0,0.3
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154072,154101,1,-40.0,0.0,40.0,20.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel14046,21,250.0,154082,154092,154101,154070,154124,1,-48.0,92.0,140.0,70.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel14046,21,250.0,154082,154092,154101,154081,154099,1,-4.0,-8.0,-4.0,6.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154078,154101,1,-16.0,0.0,16.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel14046,21,250.0,154082,154092,154101,154071,154109,1,-44.0,32.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel14046,21,250.0,154082,154092,154101,154062,154122,1,-80.0,84.0,164.0,82.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel14046,21,250.0,154082,154092,154101,154082,154098,1,0.0,-12.0,-12.0,6.0,derivative,derivative_threshold,1,1.0,0.05
sel14046,21,250.0,154082,154092,154101,154090,154097,1,32.0,-16.0,-48.0,24.0,derivative,derivative_threshold,1,1.0,0.1
sel14046,21,250.0,154082,154092,154101,154090,154097,1,32.0,-16.0,-48.0,24.0,derivative,derivative_threshold,1,1.0,0.2
sel14046,21,250.0,154082,154092,154101,154091,154096,1,36.0,-20.0,-56.0,28.0,derivative,derivative_threshold,1,1.0,0.3
sel14046,21,250.0,154082,154092,154101,154090,154099,1,32.0,-8.0,-40.0,20.0,derivative,derivative_threshold,1,2.0,0.05
sel14046,21,250.0,154082,154092,154101,154090,154099,1,32.0,-8.0,-40.0,20.0,derivative,derivative_threshold,1,2.0,0.1
sel14046,21,250.0,154082,154092,154101,154090,154098,1,32.0,-12.0,-44.0,22.0,derivative,derivative_threshold,1,2.0,0.2
sel14046,21,250.0,154082,154092,154101,154090,154097,1,32.0,-16.0,-48.0,24.0,derivative,derivative_threshold,1,2.0,0.3
sel14046,21,250.0,154082,154092,154101,154090,154105,1,32.0,16.0,-16.0,24.0,derivative,derivative_threshold,1,4.0,0.05
sel14046,21,250.0,154082,154092,154101,154090,154103,1,32.0,8.0,-24.0,20.0,derivative,derivative_threshold,1,4.0,0.1
sel14046,21,250.0,154082,154092,154101,154090,154102,1,32.0,4.0,-28.0,18.0,derivative,derivative_threshold,1,4.0,0.2
sel14046,21,250.0,154082,154092,154101,154090,154101,1,32.0,0.0,-32.0,16.0,derivative,derivative_threshold,1,4.0,0.3
sel14046,22,250.0,154267,154280,154289,154267,154290,1,0.0,4.0,4.0,2.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel14046,22,250.0,154267,154280,154289,154269,154290,1,8.0,4.0,-4.0,6.0,hcrd,hcrd_raw,0,0.0,0.1
sel14046,22,250.0,154267,154280,154289,154264,154291,1,-12.0,8.0,20.0,10.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154264,154299,1,-12.0,40.0,52.0,26.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel14046,22,250.0,154267,154280,154289,154253,154302,1,-56.0,52.0,108.0,54.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel14046,22,250.0,154267,154280,154289,154265,154291,1,-8.0,8.0,16.0,8.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154264,154295,1,-12.0,24.0,36.0,18.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel14046,22,250.0,154267,154280,154289,154252,154325,1,-60.0,144.0,204.0,102.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel14046,22,250.0,154267,154280,154289,154260,154310,1,-28.0,84.0,112.0,56.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel14046,22,250.0,154267,154280,154289,154273,154290,1,24.0,4.0,-20.0,14.0,hcrd,hcrd_raw,0,0.0,0.2
sel14046,22,250.0,154267,154280,154289,154264,154291,1,-12.0,8.0,20.0,10.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel14046,22,250.0,154267,154280,154289,154272,154299,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel14046,22,250.0,154267,154280,154289,154268,154302,1,4.0,52.0,48.0,28.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel14046,22,250.0,154267,154280,154289,154265,154291,1,-8.0,8.0,16.0,8.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel14046,22,250.0,154267,154280,154289,154271,154295,1,16.0,24.0,8.0,20.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel14046,22,250.0,154267,154280,154289,154252,154301,1,-60.0,48.0,108.0,54.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel14046,22,250.0,154267,154280,154289,154260,154310,1,-28.0,84.0,112.0,56.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel14046,22,250.0,154267,154280,154289,154273,154290,1,24.0,4.0,-20.0,14.0,hcrd,hcrd_raw,0,0.0,0.3
sel14046,22,250.0,154267,154280,154289,154273,154291,1,24.0,8.0,-16.0,16.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154272,154299,1,20.0,40.0,20.0,30.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel14046,22,250.0,154267,154280,154289,154268,154302,1,4.0,52.0,48.0,28.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel14046,22,250.0,154267,154280,154289,154273,154291,1,24.0,8.0,-16.0,16.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154271,154295,1,16.0,24.0,8.0,20.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel14046,22,250.0,154267,154280,154289,154267,154301,1,0.0,48.0,48.0,24.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel14046,22,250.0,154267,154280,154289,154260,154310,1,-28.0,84.0,112.0,56.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel14046,22,250.0,154267,154280,154289,154269,154290,1,8.0,4.0,-4.0,6.0,derivative,derivative_threshold,0,1.0,0.05
sel14046,22,250.0,154267,154280,154289,154270,154290,1,12.0,4.0,-8.0,8.0,derivative,derivative_threshold,0,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154275,154281,1,32.0,-32.0,-64.0,32.0,derivative,derivative_threshold,0,1.0,0.2
sel14046,22,250.0,154267,154280,154289,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,0,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154268,154281,1,4.0,-32.0,-36.0,18.0,derivative,derivative_threshold,0,2.0,0.05
sel14046,22,250.0,154267,154280,154289,154274,154281,1,28.0,-32.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.1
sel14046,22,250.0,154267,154280,154289,154274,154281,1,28.0,-32.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.2
sel14046,22,250.0,154267,154280,154289,154274,154281,1,28.0,-32.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.3
sel14046,22,250.0,154267,154280,154289,154271,154324,1,16.0,140.0,124.0,78.0,derivative,derivative_threshold,0,4.0,0.05
sel14046,22,250.0,154267,154280,154289,154271,154282,1,16.0,-28.0,-44.0,22.0,derivative,derivative_threshold,0,4.0,0.1
sel14046,22,250.0,154267,154280,154289,154272,154282,1,20.0,-28.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.2
sel14046,22,250.0,154267,154280,154289,154272,154281,1,20.0,-32.0,-52.0,26.0,derivative,derivative_threshold,0,4.0,0.3
sel14046,22,250.0,154267,154280,154289,154267,154282,1,0.0,-28.0,-28.0,14.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel14046,22,250.0,154267,154280,154289,154268,154283,1,4.0,-24.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.1
sel14046,22,250.0,154267,154280,154289,154268,154284,1,4.0,-20.0,-24.0,12.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154260,154287,1,-28.0,-8.0,20.0,18.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel14046,22,250.0,154267,154280,154289,154257,154307,1,-40.0,72.0,112.0,56.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel14046,22,250.0,154267,154280,154289,154268,154285,1,4.0,-16.0,-20.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154264,154288,1,-12.0,-4.0,8.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel14046,22,250.0,154267,154280,154289,154258,154296,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel14046,22,250.0,154267,154280,154289,154247,154308,1,-80.0,76.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel14046,22,250.0,154267,154280,154289,154268,154283,1,4.0,-24.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.2
sel14046,22,250.0,154267,154280,154289,154268,154284,1,4.0,-20.0,-24.0,12.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel14046,22,250.0,154267,154280,154289,154260,154287,1,-28.0,-8.0,20.0,18.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel14046,22,250.0,154267,154280,154289,154257,154307,1,-40.0,72.0,112.0,56.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel14046,22,250.0,154267,154280,154289,154268,154285,1,4.0,-16.0,-20.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel14046,22,250.0,154267,154280,154289,154264,154288,1,-12.0,-4.0,8.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel14046,22,250.0,154267,154280,154289,154258,154296,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel14046,22,250.0,154267,154280,154289,154247,154308,1,-80.0,76.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel14046,22,250.0,154267,154280,154289,154268,154283,1,4.0,-24.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.3
sel14046,22,250.0,154267,154280,154289,154268,154284,1,4.0,-20.0,-24.0,12.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154260,154287,1,-28.0,-8.0,20.0,18.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel14046,22,250.0,154267,154280,154289,154257,154307,1,-40.0,72.0,112.0,56.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel14046,22,250.0,154267,154280,154289,154268,154285,1,4.0,-16.0,-20.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154264,154288,1,-12.0,-4.0,8.0,8.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel14046,22,250.0,154267,154280,154289,154258,154296,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel14046,22,250.0,154267,154280,154289,154247,154308,1,-80.0,76.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel14046,22,250.0,154267,154280,154289,154269,154283,1,8.0,-24.0,-32.0,16.0,derivative,derivative_threshold,1,1.0,0.05
sel14046,22,250.0,154267,154280,154289,154269,154283,1,8.0,-24.0,-32.0,16.0,derivative,derivative_threshold,1,1.0,0.1
sel14046,22,250.0,154267,154280,154289,154277,154283,1,40.0,-24.0,-64.0,32.0,derivative,derivative_threshold,1,1.0,0.2
sel14046,22,250.0,154267,154280,154289,154277,154283,1,40.0,-24.0,-64.0,32.0,derivative,derivative_threshold,1,1.0,0.3
sel14046,22,250.0,154267,154280,154289,154267,154285,1,0.0,-16.0,-16.0,8.0,derivative,derivative_threshold,1,2.0,0.05
sel14046,22,250.0,154267,154280,154289,154268,154285,1,4.0,-16.0,-20.0,10.0,derivative,derivative_threshold,1,2.0,0.1
sel14046,22,250.0,154267,154280,154289,154269,154284,1,8.0,-20.0,-28.0,14.0,derivative,derivative_threshold,1,2.0,0.2
sel14046,22,250.0,154267,154280,154289,154277,154284,1,40.0,-20.0,-60.0,30.0,derivative,derivative_threshold,1,2.0,0.3
sel14046,22,250.0,154267,154280,154289,154263,154291,1,-16.0,8.0,24.0,12.0,derivative,derivative_threshold,1,4.0,0.05
sel14046,22,250.0,154267,154280,154289,154264,154290,1,-12.0,4.0,16.0,8.0,derivative,derivative_threshold,1,4.0,0.1
sel14046,22,250.0,154267,154280,154289,154276,154288,1,36.0,-4.0,-40.0,20.0,derivative,derivative_threshold,1,4.0,0.2
sel14046,22,250.0,154267,154280,154289,154277,154287,1,40.0,-8.0,-48.0,24.0,derivative,derivative_threshold,1,4.0,0.3
sel14046,23,250.0,154462,154473,154485,154461,154485,1,-4.0,0.0,4.0,2.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel14046,23,250.0,154462,154473,154485,154464,154476,1,8.0,-36.0,-44.0,22.0,hcrd,hcrd_raw,0,0.0,0.1
sel14046,23,250.0,154462,154473,154485,154460,154486,1,-8.0,4.0,12.0,6.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel14046,23,250.0,154462,154473,154485,154459,154492,1,-12.0,28.0,40.0,20.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel14046,23,250.0,154462,154473,154485,154448,154497,1,-56.0,48.0,104.0,52.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel14046,23,250.0,154462,154473,154485,154460,154486,1,-8.0,4.0,12.0,6.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel14046,23,250.0,154462,154473,154485,154458,154490,1,-16.0,20.0,36.0,18.0,hcrd,hcrd_quadratic,0,10.0,0.1
