trial,suite,seed,noise_sigma,method,parameter,baseline_nmse,detail_nmse,knot_f1,knots
1,variable,120560902,0.03,hcrd_guided_oracle,sigma=2,0.38717483458939556,0.08617786598137397,0.47058823529411764,12
1,variable,120560902,0.03,affine_ls,degree=1,0.5861785710710659,0.13340549528903464,,
1,variable,120560902,0.03,moving_average_oracle,window=65,0.2465368582146616,0.05600395981244245,,
1,variable,120560902,0.03,gaussian_oracle,sigma=32,0.2886730404753343,0.06648332748784325,,
1,variable,120560902,0.03,fourier_oracle,bins=2,0.4676083620341267,0.10672698100245127,,
1,variable,120560902,0.03,rdp_oracle_budget,epsilon=0.61029309;knots=10,3.12063182890518,0.6927821152430662,,
2,variable,120560903,0.03,hcrd_centered,none,5.239965721726376,0.971798985262058,0.11864406779661016,113
2,variable,120560903,0.03,hcrd_legacy,none,5.239965721726376,0.971798985262058,0.11864406779661016,113
2,variable,120560903,0.03,hcrd_robust,z=3.5,1.1948924810774457,0.22468547498610217,0.0,2
2,variable,120560903,0.03,hcrd_guided_fixed,sigma=2,0.5362809076599873,0.10116096205022956,0.25,11
2,variable,120560903,0.03,hcrd_guided_oracle,sigma=2,0.5362809076599873,0.10116096205022956,0.25,11
2,variable,120560903,0.03,affine_ls,degree=1,0.6388915531845948,0.1206813190689182,,
2,variable,120560903,0.03,moving_average_oracle,window=65,0.5769416160888092,0.10844199918208274,,
2,variable,120560903,0.03,gaussian_oracle,sigma=32,0.4841384328219465,0.09193955032765982,,
2,variable,120560903,0.03,fourier_oracle,bins=3,0.13061109531674664,0.02560658100151665,,
2,variable,120560903,0.03,rdp_oracle_budget,epsilon=2.2773873;knots=2,1.1948924810774457,0.22468547498610217,,
3,variable,120560904,0.03,hcrd_centered,none,6.218339165687673,1.0220945744714804,0.1217391304347826,110
3,variable,120560904,0.03,hcrd_legacy,none,6.218339165687673,1.0220945744714804,0.1217391304347826,110
3,variable,120560904,0.03,hcrd_robust,z=3.5,7.530979899647459,1.2351280873116424,0.0,2
3,variable,120560904,0.03,hcrd_guided_fixed,sigma=2,1.145405296590444,0.18798240270201472,0.33333333333333326,13
3,variable,120560904,0.03,hcrd_guided_oracle,sigma=2,1.145405296590444,0.18798240270201472,0.33333333333333326,13
3,variable,120560904,0.03,affine_ls,degree=1,1.7980589887687042,0.2936614419600146,,
3,variable,120560904,0.03,moving_average_oracle,window=129,1.082731830082133,0.17709375723886606,,
3,variable,120560904,0.03,gaussian_oracle,sigma=32,1.0071346404735195,0.1647434528671393,,
3,variable,120560904,0.03,fourier_oracle,bins=2,0.5161703293161019,0.085716451092556,,
3,variable,120560904,0.03,rdp_oracle_budget,epsilon=2.5043176;knots=3,1.2675307570779428,0.21228834850325282,,
4,variable,120560905,0.03,hcrd_centered,none,2.0090681883433885,0.9753396254272858,0.12612612612612611,106
4,variable,120560905,0.03,hcrd_legacy,none,2.0090681883433885,0.9753396254272858,0.12612612612612611,106
4,variable,120560905,0.03,hcrd_robust,z=3.5,0.15726293426236668,0.07797279719484804,0.0,2
4,variable,120560905,0.03,hcrd_guided_fixed,sigma=2,0.36304412140608094,0.1763352540924696,0.125,11
4,variable,120560905,0.03,hcrd_guided_oracle,sigma=2,0.36304412140608094,0.1763352540924696,0.125,11
4,variable,120560905,0.03,affine_ls,degree=1,0.38638282724699385,0.18862051909389654,,
4,variable,120560905,0.03,moving_average_oracle,window=65,0.3089968949637783,0.1510937676180341,,
4,variable,120560905,0.03,gaussian_oracle,sigma=64,0.13699241625619235,0.06876479278943913,,
4,variable,120560905,0.03,fourier_oracle,bins=3,0.44268984415618673,0.21809218524555657,,
4,variable,120560905,0.03,rdp_oracle_budget,epsilon=1.9302778;knots=2,0.15726293426236668,0.07797279719484804,,
5,variable,120560906,0.03,hcrd_centered,none,4.496660439678259,0.9698786273219587,0.12612612612612611,106
5,variable,120560906,0.03,hcrd_legacy,none,4.496660439678259,0.9698786273219587,0.12612612612612611,106
5,variable,120560906,0.03,hcrd_robust,z=3.5,0.6719167822462941,0.14527351912041916,0.0,2
5,variable,120560906,0.03,hcrd_guided_fixed,sigma=2,0.6741149171323222,0.14835663140995456,0.3529411764705882,12
5,variable,120560906,0.03,hcrd_guided_oracle,sigma=4,0.601740960411027,0.1317045654060486,0.375,11
5,variable,120560906,0.03,affine_ls,degree=1,0.9243500937542249,0.20087908187574416,,
5,variable,120560906,0.03,moving_average_oracle,window=65,0.4659154565883458,0.10166855991732354,,
5,variable,120560906,0.03,gaussian_oracle,sigma=32,0.4978353935566439,0.1090996233224715,,
5,variable,120560906,0.03,fourier_oracle,bins=3,0.2493771767790016,0.055155711344230744,,
5,variable,120560906,0.03,rdp_oracle_budget,epsilon=2.2134187;knots=2,0.6719167822462941,0.14527351912041916,,
6,variable,120560907,0.03,hcrd_centered,none,1.9058451453535428,0.9690789089395537,0.11214953271028037,102
6,variable,120560907,0.03,hcrd_legacy,none,1.9058451453535428,0.9690789089395537,0.11214953271028037,102
6,variable,120560907,0.03,hcrd_robust,z=3.5,0.5581053539687729,0.28416097659978606,0.0,2
6,variable,120560907,0.03,hcrd_guided_fixed,sigma=2,0.09601823652723732,0.050422397390972255,0.6250000000000001,11
6,variable,120560907,0.03,hcrd_guided_oracle,sigma=2,0.09601823652723732,0.050422397390972255,0.6250000000000001,11
6,variable,120560907,0.03,affine_ls,degree=1,0.162255619647474,0.08315727260707138,,
6,variable,120560907,0.03,moving_average_oracle,window=129,0.05827863875695575,0.03022494158552186,,
6,variable,120560907,0.03,gaussian_oracle,sigma=64,0.06562067227756399,0.03403474853966993,,
6,variable,120560907,0.03,fourier_oracle,bins=3,0.074040432941023,0.038220494885616275,,
6,variable,120560907,0.03,rdp_oracle_budget,epsilon=2.4119336;knots=2,0.5581053539687729,0.28416097659978606,,
7,variable,120560908,0.03,hcrd_centered,none,4.97550160020138,0.9981501917352654,0.10434782608695652,110
7,variable,120560908,0.03,hcrd_legacy,none,4.97550160020138,0.9981501917352654,0.10434782608695652,110
7,variable,120560908,0.03,hcrd_robust,z=3.5,2.257902729335592,0.45532179397466227,0.0,2
7,variable,120560908,0.03,hcrd_guided_fixed,sigma=2,0.6425687415825585,0.13091518052561332,0.5,11
7,variable,120560908,0.03,hcrd_guided_oracle,sigma=2,0.6425687415825585,0.13091518052561332,0.5,11
7,variable,120560908,0.03,affine_ls,degree=1,1.0796890771033265,0.21779917568434567,,
7,variable,120560908,0.03,moving_average_oracle,window=65,0.5759648440115166,0.11701807338136902,,
7,variable,120560908,0.03,gaussian_oracle,sigma=32,0.4459603116353338,0.09080457223373686,,
7,variable,120560908,0.03,fourier_oracle,bins=3,0.1492102837371643,0.031575791032517675,,
7,variable,120560908,0.03,rdp_oracle_budget,epsilon=2.3367188;knots=2,2.257902729335592,0.45532179397466227,,
8,variable,120560909,0.03,hcrd_centered,none,11.739264596781585,0.9846379819510163,0.12280701754385964,109
8,variable,120560909,0.03,hcrd_legacy,none,11.739264596781585,0.9846379819510163,0.12280701754385964,109
8,variable,120560909,0.03,hcrd_robust,z=3.5,1.0052259573413738,0.08495999395505743,0.0,2
8,variable,120560909,0.03,hcrd_guided_fixed,sigma=2,1.5787123272204866,0.13330115210823115,0.25,11
8,variable,120560909,0.03,hcrd_guided_oracle,sigma=2,1.5787123272204866,0.13330115210823115,0.25,11
8,variable,120560909,0.03,affine_ls,degree=1,1.983956522544911,0.1676385904868407,,
8,variable,120560909,0.03,moving_average_oracle,window=65,1.7735931011530444,0.15069153953886408,,
8,variable,120560909,0.03,gaussian_oracle,sigma=64,1.4657170607444074,0.12410054659512536,,
8,variable,120560909,0.03,fourier_oracle,bins=3,0.6650452972925568,0.05679670907548157,,
8,variable,120560909,0.03,rdp_oracle_budget,epsilon=1.5486265;knots=2,1.0052259573413738,0.08495999395505743,,
9,variable,120560910,0.03,hcrd_centered,none,3.4464994374561795,0.9633463671735346,0.1238938053097345,108
9,variable,120560910,0.03,hcrd_legacy,none,3.4464994374561795,0.9633463671735346,0.1238938053097345,108
9,variable,120560910,0.03,hcrd_robust,z=3.5,0.8985747517548032,0.24986836292690137,0.0,2
9,variable,120560910,0.03,hcrd_guided_fixed,sigma=2,0.24360340557408658,0.06717727855335688,0.5,11
9,variable,120560910,0.03,hcrd_guided_oracle,sigma=2,0.24360340557408658,0.06717727855335688,0.5,11
9,variable,120560910,0.03,affine_ls,degree=1,0.3560547841848075,0.09813373399468231,,
9,variable,120560910,0.03,moving_average_oracle,window=65,0.3354957878209606,0.09267781849201773,,
9,variable,120560910,0.03,gaussian_oracle,sigma=32,0.25715231874623606,0.07073571517499656,,
9,variable,120560910,0.03,fourier_oracle,bins=3,0.1253153388970926,0.03470886648008653,,
9,variable,120560910,0.03,rdp_oracle_budget,epsilon=2.862428;knots=2,0.8985747517548032,0.24986836292690137,,
10,variable,120560911,0.03,hcrd_centered,none,4.002023944325212,0.9756893652298393,0.1217391304347826,110
10,variable,120560911,0.03,hcrd_legacy,none,4.002023944325212,0.9756893652298393,0.1217391304347826,110
10,variable,120560911,0.03,hcrd_robust,z=3.5,1.0280617406758712,0.24975305081558102,0.0,2
10,variable,120560911,0.03,hcrd_guided_fixed,sigma=2,0.5842189989597609,0.1416094227469794,0.375,11
10,variable,120560911,0.03,hcrd_guided_oracle,sigma=2,0.5842189989597609,0.1416094227469794,0.375,11
10,variable,120560911,0.03,affine_ls,degree=1,0.9755747060200943,0.23745864068629596,,
10,variable,120560911,0.03,moving_average_oracle,window=65,0.4938470776855842,0.11985255962139482,,
10,variable,120560911,0.03,gaussian_oracle,sigma=32,0.5764048052717695,0.14060435465686344,,
10,variable,120560911,0.03,fourier_oracle,bins=3,0.34149070507205215,0.08411402107541527,,
10,variable,120560911,0.03,rdp_oracle_budget,epsilon=2.5785995;knots=2,1.0280617406758712,0.24975305081558102,,
11,variable,120560912,0.03,hcrd_centered,none,2.9442429347631083,0.9854632447818613,0.12612612612612611,106
11,variable,120560912,0.03,hcrd_legacy,none,2.9442429347631083,0.9854632447818613,0.12612612612612611,106
11,variable,120560912,0.03,hcrd_robust,z=3.5,0.27526708409283956,0.09083299883991233,0.0,2
11,variable,120560912,0.03,hcrd_guided_fixed,sigma=2,0.36715329676035596,0.12471406894149696,0.5,11
11,variable,120560912,0.03,hcrd_guided_oracle,sigma=2,0.36715329676035596,0.12471406894149696,0.5,11
11,variable,120560912,0.03,affine_ls,degree=1,0.39022456107597625,0.13351496108125097,,
11,variable,120560912,0.03,moving_average_oracle,window=129,0.21663812974568997,0.07569236015400199,,
11,variable,120560912,0.03,gaussian_oracle,sigma=64,0.1626760403652153,0.055352323048403054,,
11,variable,120560912,0.03,fourier_oracle,bins=3,0.2536800495047224,0.0854798089236042,,
11,variable,120560912,0.03,rdp_oracle_budget,epsilon=2.0025802;knots=2,0.27526708409283956,0.09083299883991233,,
12,variable,120560913,0.03,hcrd_centered,none,2.15368973869756,0.9711323501589422,0.12727272727272726,105
12,variable,120560913,0.03,hcrd_legacy,none,2.15368973869756,0.9711323501589422,0.12727272727272726,105
12,variable,120560913,0.03,hcrd_robust,z=3.5,0.18306663592687641,0.08255208703151301,0.0,2
12,variable,120560913,0.03,hcrd_guided_fixed,sigma=2,0.23651270154818774,0.10722220044331264,0.25,11
12,variable,120560913,0.03,hcrd_guided_oracle,sigma=2,0.23651270154818774,0.10722220044331264,0.25,11
12,variable,120560913,0.03,affine_ls,degree=1,0.10414384303185842,0.048242784449992374,,
12,variable,120560913,0.03,moving_average_oracle,window=129,0.05552863154009372,0.026042403801428932,,
12,variable,120560913,0.03,gaussian_oracle,sigma=64,0.06305824069766393,0.029060563649050873,,
12,variable,120560913,0.03,fourier_oracle,bins=3,0.17121591575573009,0.07736200096095307,,
12,variable,120560913,0.03,rdp_oracle_budget,epsilon=2.2244806;knots=2,0.18306663592687641,0.08255208703151301,,
13,variable,120560914,0.03,hcrd_centered,none,1.5782514127793201,0.9675217258057679,0.1090909090909091,105
13,variable,120560914,0.03,hcrd_legacy,none,1.5782514127793201,0.9675217258057679,0.1090909090909091,105
13,variable,120560914,0.03,hcrd_robust,z=3.5,1.2646354015669552,0.7767249072928821,0.0,2
13,variable,120560914,0.03,hcrd_guided_fixed,sigma=2,0.2239107636904982,0.1380741106449825,0.33333333333333326,13
13,variable,120560914,0.03,hcrd_guided_oracle,sigma=2,0.2239107636904982,0.1380741106449825,0.33333333333333326,13
13,variable,120560914,0.03,affine_ls,degree=1,0.545912540275874,0.3336796445628157,,
13,variable,120560914,0.03,moving_average_oracle,window=65,0.18724139657415598,0.11607297663033887,,
13,variable,120560914,0.03,gaussian_oracle,sigma=32,0.15678158281680898,0.09692187736945698,,
13,variable,120560914,0.03,fourier_oracle,bins=3,0.04680839969008929,0.03034226328184434,,
13,variable,120560914,0.03,rdp_oracle_budget,epsilon=1.93285;knots=4,0.7059324161060663,0.4352961625941629,,
14,variable,120560915,0.03,hcrd_centered,none,1.4245452572737127,1.0024752947005133,0.1206896551724138,111
14,variable,120560915,0.03,hcrd_legacy,none,1.4245452572737127,1.0024752947005133,0.1206896551724138,111
14,variable,120560915,0.03,hcrd_robust,z=3.5,0.695606952845418,0.48388502794563154,0.0,2
14,variable,120560915,0.03,hcrd_guided_fixed,sigma=2,0.1617716926671522,0.11478084386008017,0.375,11
14,variable,120560915,0.03,hcrd_guided_oracle,sigma=2,0.1617716926671522,0.11478084386008017,0.375,11
14,variable,120560915,0.03,affine_ls,degree=1,0.3211631061142444,0.2256004696754865,,
14,variable,120560915,0.03,moving_average_oracle,window=65,0.10150866319073389,0.07239141082080891,,
14,variable,120560915,0.03,gaussian_oracle,sigma=32,0.07562752750826207,0.053359618188727,,
14,variable,120560915,0.03,fourier_oracle,bins=3,0.07047691333548704,0.05120270709961648,,
14,variable,120560915,0.03,rdp_oracle_budget,epsilon=2.7359455;knots=2,0.695606952845418,0.48388502794563154,,
15,variable,120560916,0.03,hcrd_centered,none,2.816349444468693,0.9994962810484851,0.11864406779661016,113
15,variable,120560916,0.03,hcrd_legacy,none,2.816349444468693,0.9994962810484851,0.11864406779661016,113
15,variable,120560916,0.03,hcrd_robust,z=3.5,1.1829725134807554,0.42367318659579856,0.0,2
15,variable,120560916,0.03,hcrd_guided_fixed,sigma=2,0.2632504979804879,0.0945266769390763,0.5,11
15,variable,120560916,0.03,hcrd_guided_oracle,sigma=2,0.2632504979804879,0.0945266769390763,0.5,11
15,variable,120560916,0.03,affine_ls,degree=1,0.45612080412513695,0.16239462286223624,,
15,variable,120560916,0.03,moving_average_oracle,window=65,0.3474189928301971,0.1244712449859475,,
15,variable,120560916,0.03,gaussian_oracle,sigma=32,0.33076884543924484,0.11796214158517584,,
15,variable,120560916,0.03,fourier_oracle,bins=3,0.34472641198028176,0.12407094233695805,,
15,variable,120560916,0.03,rdp_oracle_budget,epsilon=2.5777421;knots=2,1.1829725134807554,0.42367318659579856,,
16,variable,120560917,0.03,hcrd_centered,none,9.07323150460572,0.9689278932851254,0.11764705882352941,114
16,variable,120560917,0.03,hcrd_legacy,none,9.07323150460572,0.9689278932851254,0.11764705882352941,114
16,variable,120560917,0.03,hcrd_robust,z=3.5,1.1135975594715202,0.12089717917751704,0.0,2
16,variable,120560917,0.03,hcrd_guided_fixed,sigma=2,1.3200839680762952,0.14103825053134425,0.25,11
16,variable,120560917,0.03,hcrd_guided_oracle,sigma=2,1.3200839680762952,0.14103825053134425,0.25,11
16,variable,120560917,0.03,affine_ls,degree=1,1.7945363609957898,0.1923704113844149,,
16,variable,120560917,0.03,moving_average_oracle,window=129,1.2703995470878613,0.13674635887437678,,
16,variable,120560917,0.03,gaussian_oracle,sigma=32,1.1583011356846158,0.12403083688071663,,
16,variable,120560917,0.03,fourier_oracle,bins=2,0.7708413213226853,0.08295963620147567,,
16,variable,120560917,0.03,rdp_oracle_budget,epsilon=2.5521105;knots=2,1.1135975594715202,0.12089717917751704,,
17,variable,120560918,0.03,hcrd_centered,none,2.0821454931342576,0.9761291481682512,0.10619469026548672,108
17,variable,120560918,0.03,hcrd_legacy,none,2.0821454931342576,0.9761291481682512,0.10619469026548672,108
17,variable,120560918,0.03,hcrd_robust,z=3.5,1.026063562855132,0.48322904695133956,0.0,2
17,variable,120560918,0.03,hcrd_guided_fixed,sigma=2,0.18538652379937914,0.08917094766797609,0.47058823529411764,12
17,variable,120560918,0.03,hcrd_guided_oracle,sigma=2,0.18538652379937914,0.08917094766797609,0.47058823529411764,12
17,variable,120560918,0.03,affine_ls,degree=1,0.5528513724254214,0.26206343652197983,,
17,variable,120560918,0.03,moving_average_oracle,window=129,0.22209366678832293,0.1055771712786975,,
17,variable,120560918,0.03,gaussian_oracle,sigma=32,0.14369554227214387,0.06939076727705606,,
17,variable,120560918,0.03,fourier_oracle,bins=3,0.17852856125443098,0.08305969113128811,,
17,variable,120560918,0.03,rdp_oracle_budget,epsilon=1.9296293;knots=2,1.026063562855132,0.48322904695133956,,
18,variable,120560919,0.03,hcrd_centered,none,17.99312142059675,0.9813138177520736,0.11570247933884298,116
18,variable,120560919,0.03,hcrd_legacy,none,17.99312142059675,0.9813138177520736,0.11570247933884298,116
18,variable,120560919,0.03,hcrd_robust,z=3.5,7.1666366586032,0.39603404603481057,0.0,2
18,variable,120560919,0.03,hcrd_guided_fixed,sigma=2,2.11282939290716,0.11746981881706371,0.5555555555555556,13
18,variable,120560919,0.03,hcrd_guided_oracle,sigma=2,2.11282939290716,0.11746981881706371,0.5555555555555556,13
18,variable,120560919,0.03,affine_ls,degree=1,2.34093454767909,0.12901078033224037,,
18,variable,120560919,0.03,moving_average_oracle,window=129,2.2343769225929186,0.12299973211100755,,
18,variable,120560919,0.03,gaussian_oracle,sigma=64,1.6094085199376718,0.08893803176367977,,
18,variable,120560919,0.03,fourier_oracle,bins=2,0.7629845800244525,0.04261108009626064,,
18,variable,120560919,0.03,rdp_oracle_budget,epsilon=2.9282551;knots=2,7.1666366586032,0.39603404603481057,,
19,variable,120560920,0.03,hcrd_centered,none,13.268423779120694,0.9888059205385497,0.1217391304347826,110
19,variable,120560920,0.03,hcrd_legacy,none,13.268423779120694,0.9888059205385497,0.1217391304347826,110
19,variable,120560920,0.03,hcrd_robust,z=3.5,0.7513340085562594,0.056156257191748125,0.0,2
19,variable,120560920,0.03,hcrd_guided_fixed,sigma=2,1.8464851359422825,0.13904984344618732,0.375,11
19,variable,120560920,0.03,hcrd_guided_oracle,sigma=2,1.8464851359422825,0.13904984344618732,0.375,11
19,variable,120560920,0.03,affine_ls,degree=1,1.844578818251516,0.13798694328507632,,
19,variable,120560920,0.03,moving_average_oracle,window=129,1.4217881803878047,0.10663298778510509,,
19,variable,120560920,0.03,gaussian_oracle,sigma=32,1.26798308442349,0.09551570227740737,,
19,variable,120560920,0.03,fourier_oracle,bins=3,0.4066965636307274,0.031564026224742164,,
19,variable,120560920,0.03,rdp_oracle_budget,epsilon=1.597339;knots=2,0.7513340085562594,0.056156257191748125,,
0,variable,121260901,0.1,hcrd_centered,none,35.95512576796627,0.9640169202741484,0.11764705882352941,114
0,variable,121260901,0.1,hcrd_legacy,none,35.95512576796627,0.9640169202741484,0.11764705882352941,114
0,variable,121260901,0.1,hcrd_robust,z=3.5,3.4128861360436202,0.10165962821246978,0.0,2
0,variable,121260901,0.1,hcrd_guided_fixed,sigma=2,17.656741525778795,0.49129722365326695,0.058823529411764705,29
0,variable,121260901,0.1,hcrd_guided_oracle,sigma=4,4.040862974840968,0.10783669464777992,0.5,11
0,variable,121260901,0.1,affine_ls,degree=1,3.0177080814662753,0.09101959617762091,,
0,variable,121260901,0.1,moving_average_oracle,window=129,2.8371705412507255,0.08471878416919372,,
0,variable,121260901,0.1,gaussian_oracle,sigma=64,1.5293908500534434,0.05242070362319741,,
0,variable,121260901,0.1,fourier_oracle,bins=2,0.909322246741413,0.036829862113988476,,
0,variable,121260901,0.1,rdp_oracle_budget,epsilon=2.3078122;knots=2,3.4128861360436202,0.10165962821246978,,
1,variable,121260902,0.1,hcrd_centered,none,6.870109758495455,0.9631494354498008,0.12280701754385964,109
1,variable,121260902,0.1,hcrd_legacy,none,6.870109758495455,0.9631494354498008,0.12280701754385964,109
1,variable,121260902,0.1,hcrd_robust,z=3.5,0.8628916214215273,0.1293123213526713,0.0,2
1,variable,121260902,0.1,hcrd_guided_fixed,sigma=2,2.818361740590396,0.4025183650661284,0.26666666666666666,25
1,variable,121260902,0.1,hcrd_guided_oracle,sigma=8,0.7707442725374036,0.11745542677150424,0.375,11
1,variable,121260902,0.1,affine_ls,degree=1,0.6391632167476083,0.09636267516832535,,
1,variable,121260902,0.1,moving_average_oracle,window=129,0.39112002833447035,0.06373057673064705,,
1,variable,121260902,0.1,gaussian_oracle,sigma=32,0.2502660781162035,0.04362001943923835,,
1,variable,121260902,0.1,fourier_oracle,bins=3,0.5487311842500837,0.09029863355166907,,
1,variable,121260902,0.1,rdp_oracle_budget,epsilon=2.6202441;knots=2,0.8628916214215273,0.1293123213526713,,
2,variable,121260903,0.1,hcrd_centered,none,2.4125961032663517,0.9612507211613456,0.11764705882352941,114
2,variable,121260903,0.1,hcrd_legacy,none,2.4125961032663517,0.9612507211613456,0.11764705882352941,114
2,variable,121260903,0.1,hcrd_robust,z=3.5,0.08149876433977922,0.04535526952246169,0.0,2
2,variable,121260903,0.1,hcrd_guided_fixed,sigma=2,1.0738634966810512,0.4430490293355734,0.1875,27
2,variable,121260903,0.1,hcrd_guided_oracle,sigma=4,0.2086619404333119,0.08982793041593426,0.6250000000000001,11
2,variable,121260903,0.1,affine_ls,degree=1,0.10169872998066132,0.05047347547386107,,
2,variable,121260903,0.1,moving_average_oracle,window=129,0.08029680313505813,0.043653475582041204,,
2,variable,121260903,0.1,gaussian_oracle,sigma=32,0.0345513592321153,0.02390647799022957,,
2,variable,121260903,0.1,fourier_oracle,bins=3,0.33238335008230363,0.154230555148293,,
2,variable,121260903,0.1,rdp_oracle_budget,epsilon=2.0700679;knots=2,0.08149876433977922,0.04535526952246169,,
3,variable,121260904,0.1,hcrd_centered,none,0.9726664618887293,0.9928022269569081,0.1217391304347826,110
3,variable,121260904,0.1,hcrd_legacy,none,0.9726664618887293,0.9928022269569081,0.1217391304347826,110
3,variable,121260904,0.1,hcrd_robust,z=3.5,0.942465170949061,0.9955017560109234,0.0,2
3,variable,121260904,0.1,hcrd_guided_fixed,sigma=2,0.44950722603991955,0.4770148553242762,0.22727272727272727,39
3,variable,121260904,0.1,hcrd_guided_oracle,sigma=4,0.25845321350433964,0.27010415897934725,0.375,11
3,variable,121260904,0.1,affine_ls,degree=1,0.43679344250788293,0.4631636852903987,,
3,variable,121260904,0.1,moving_average_oracle,window=129,0.25341294470754894,0.27221277644586644,,
3,variable,121260904,0.1,gaussian_oracle,sigma=32,0.2406455329468129,0.25629003900580716,,
3,variable,121260904,0.1,fourier_oracle,bins=3,0.26259288645835366,0.2756328854849843,,
3,variable,121260904,0.1,rdp_oracle_budget,epsilon=1.9176261;knots=7,0.7047897831565683,0.7402143802875141,,
4,variable,121260905,0.1,hcrd_centered,none,14.409589229913646,0.9848752409700456,0.1217391304347826,110
4,variable,121260905,0.1,hcrd_legacy,none,14.409589229913646,0.9848752409700456,0.1217391304347826,110
4,variable,121260905,0.1,hcrd_robust,z=3.5,1.6322886283438982,0.12487994300840058,0.0,2
4,variable,121260905,0.1,hcrd_guided_fixed,sigma=2,7.374743194819009,0.5209967422071105,0.25641025641025644,34
4,variable,121260905,0.1,hcrd_guided_oracle,sigma=8,2.0337267455949957,0.14658547735731375,0.6250000000000001,11
4,variable,121260905,0.1,affine_ls,degree=1,1.358702881244329,0.10778127690081586,,
4,variable,121260905,0.1,moving_average_oracle,window=65,1.1663972794691557,0.09018901351406403,,
4,variable,121260905,0.1,gaussian_oracle,sigma=32,0.8295774483868849,0.06807661862621171,,
4,variable,121260905,0.1,fourier_oracle,bins=3,0.8153953959696475,0.062382627374827034,,
4,variable,121260905,0.1,rdp_oracle_budget,epsilon=2.1825292;knots=2,1.6322886283438982,0.12487994300840058,,
5,variable,121260906,0.1,hcrd_centered,none,0.49810537132391575,1.0002764557798207,0.1206896551724138,111
5,variable,121260906,0.1,hcrd_legacy,none,0.49810537132391575,1.0002764557798207,0.1206896551724138,111
5,variable,121260906,0.1,hcrd_robust,z=3.5,0.29786653265676594,0.6175674919642988,0.0,2
5,variable,121260906,0.1,hcrd_guided_fixed,sigma=2,0.2035194497016925,0.4199918392364862,0.30303030303030304,28
5,variable,121260906,0.1,hcrd_guided_oracle,sigma=4,0.04966059770607785,0.11107225475561334,0.5,11
5,variable,121260906,0.1,affine_ls,degree=1,0.11208187544769765,0.2335768061298289,,
5,variable,121260906,0.1,moving_average_oracle,window=129,0.027938829741660256,0.06514282061872062,,
5,variable,121260906,0.1,gaussian_oracle,sigma=32,0.027077161795726667,0.06427494706311151,,
5,variable,121260906,0.1,fourier_oracle,bins=3,0.10412844496506309,0.22928018414548493,,
5,variable,121260906,0.1,rdp_oracle_budget,epsilon=2.7894159;knots=2,0.29786653265676594,0.6175674919642988,,
6,variable,121260907,0.1,hcrd_centered,none,2.4517383637023795,1.0042019223489225,0.11965811965811964,112
6,variable,121260907,0.1,hcrd_legacy,none,2.4517383637023795,1.0042019223489225,0.11965811965811964,112
6,variable,121260907,0.1,hcrd_robust,z=3.5,3.257615801660373,1.3473691425522187,0.0,2
6,variable,121260907,0.1,hcrd_guided_fixed,sigma=2,1.4990439961511406,0.6251595111085113,0.05555555555555555,31
6,variable,121260907,0.1,hcrd_guided_oracle,sigma=8,0.37908213583226896,0.16695278867426994,0.25,11
6,variable,121260907,0.1,affine_ls,degree=1,1.135089259696634,0.47802500017960237,,
6,variable,121260907,0.1,moving_average_oracle,window=129,0.2651552818787662,0.11888872171977426,,
6,variable,121260907,0.1,gaussian_oracle,sigma=32,0.20169867411083459,0.09291328745522248,,
6,variable,121260907,0.1,fourier_oracle,bins=3,0.09596001088092079,0.0503855972075433,,
6,variable,121260907,0.1,rdp_oracle_budget,epsilon=2.3638801;knots=4,1.2845017580262221,0.5409416248200118,,
7,variable,121260908,0.1,hcrd_centered,none,4.669326443582182,0.9258806648117088,0.125,107
7,variable,121260908,0.1,hcrd_legacy,none,4.669326443582182,0.9258806648117088,0.125,107
7,variable,121260908,0.1,hcrd_robust,z=3.5,1.5522071316819874,0.3131688577750001,0.0,2
7,variable,121260908,0.1,hcrd_guided_fixed,sigma=2,2.624228467217859,0.5315314904713966,0.17142857142857143,30
7,variable,121260908,0.1,hcrd_guided_oracle,sigma=4,0.6118559150988748,0.13726736333703035,0.6250000000000001,11
7,variable,121260908,0.1,affine_ls,degree=1,0.6488920740217584,0.14074372504066518,,
7,variable,121260908,0.1,moving_average_oracle,window=65,0.39813872351444934,0.09332162132627575,,
7,variable,121260908,0.1,gaussian_oracle,sigma=64,0.2475595653270133,0.05695265050943466,,
7,variable,121260908,0.1,fourier_oracle,bins=3,0.36992235548754454,0.0799411068744879,,
7,variable,121260908,0.1,rdp_oracle_budget,epsilon=2.3767078;knots=2,1.5522071316819874,0.3131688577750001,,
8,variable,121260909,0.1,hcrd_centered,none,1.1973151995574018,1.0217624440517685,0.10714285714285714,107
8,variable,121260909,0.1,hcrd_legacy,none,1.1973151995574018,1.0217624440517685,0.10714285714285714,107
8,variable,121260909,0.1,hcrd_robust,z=3.5,0.02322973004189872,0.034328818790629385,0.0,2
8,variable,121260909,0.1,hcrd_guided_fixed,sigma=2,0.7029656002352449,0.6103327107003106,0.16216216216216217,32
8,variable,121260909,0.1,hcrd_guided_oracle,sigma=4,0.2465495142581549,0.21533795649586676,0.5,11
8,variable,121260909,0.1,affine_ls,degree=1,0.12885979323925814,0.12011318622052064,,
8,variable,121260909,0.1,moving_average_oracle,window=129,0.14482467474500343,0.12939029771422145,,
