trial,suite,seed,noise_sigma,method,parameter,baseline_mse,baseline_nmse,detail_mse,detail_nmse,knot_f1,knots
28,variable,120560943,0.03,hcrd_robust,z=3.5,0.27468192075325876,0.16779775787735937,0.27518635531525043,0.1681059069840277,0.0,2
28,variable,120560943,0.03,hcrd_guided_fixed,sigma=2,0.09905645461227477,0.06051163084064363,0.09844966024002942,0.0601409521484452,0.6250000000000001,11
28,variable,120560943,0.03,hcrd_guided_oracle,sigma=4,0.0971031645496604,0.059318404536953855,0.09663269492150801,0.05903100393724609,0.5714285714285714,9
28,variable,120560943,0.03,hcrd_guided_adaptive,sigma=2.93985;adaptive,0.08074130051193998,0.049323265094595364,0.08028875972987784,0.04904681687270345,0.7142857142857143,9
28,variable,120560943,0.03,affine_ls,degree=1,0.23300711972533014,0.1423394453925231,0.23296278437064272,0.14231236180037826,,
28,variable,120560943,0.03,moving_average_oracle,window=65,0.09894053919231385,0.060440820400992135,0.09869356925402197,0.060289951345632226,,
28,variable,120560943,0.03,gaussian_oracle,sigma=32,0.0880795109799678,0.05380603287192324,0.08824979117441001,0.05391005367809777,,
28,variable,120560943,0.03,fourier_oracle,bins=3,0.07994658708928004,0.04883779036763958,0.07971294009707766,0.048695060036794226,,
28,variable,120560943,0.03,rdp_oracle_budget,epsilon=2.4958753;knots=2,0.27468192075325876,0.16779775787735937,0.27518635531525043,0.1681059069840277,,
29,variable,120560944,0.03,hcrd_centered,none,0.8564470654836197,0.852193687972939,0.8601771552964278,0.8559052530213314,0.11290322580645161,119
29,variable,120560944,0.03,hcrd_legacy,none,0.847341338885621,0.8431331831922495,0.8512153671779938,0.8469879718777878,0.1238938053097345,108
29,variable,120560944,0.03,hcrd_robust,z=3.5,0.13505161344531266,0.13438090591584606,0.13697520736952018,0.13629494668555442,0.0,2
29,variable,120560944,0.03,hcrd_guided_fixed,sigma=2,0.04002670012754066,0.03982791531875261,0.041611822669756306,0.04140516565865191,0.5333333333333333,10
29,variable,120560944,0.03,hcrd_guided_oracle,sigma=8,0.030485920352494183,0.030334517967868718,0.03236844265277572,0.03220769108787038,1.0,9
29,variable,120560944,0.03,hcrd_guided_adaptive,sigma=4.08199;adaptive,0.033739490252443806,0.03357192964672144,0.03519529353981706,0.0350205029706655,0.7142857142857143,9
29,variable,120560944,0.03,affine_ls,degree=1,0.051651970316535366,0.05139545086801272,0.05376452301283259,0.053497511982879296,,
29,variable,120560944,0.03,moving_average_oracle,window=65,0.024811056764099833,0.024687837483995168,0.0267238268076154,0.0265911081277065,,
29,variable,120560944,0.03,gaussian_oracle,sigma=32,0.019555987276224325,0.01945886627501816,0.02134169188598812,0.021235702530701485,,
29,variable,120560944,0.03,fourier_oracle,bins=3,0.035634726059258444,0.03545775313410267,0.03579624239160345,0.035618467327047244,,
29,variable,120560944,0.03,rdp_oracle_budget,epsilon=2.649132;knots=2,0.13505161344531266,0.13438090591584606,0.13697520736952018,0.13629494668555442,,
30,variable,120560945,0.03,hcrd_centered,none,0.721529960882444,0.6949764018513381,0.7247960180394925,0.6981222624175026,0.109375,123
30,variable,120560945,0.03,hcrd_legacy,none,0.716515150314367,0.690146145044946,0.7198133459437072,0.693322961331656,0.1206896551724138,111
30,variable,120560945,0.03,hcrd_robust,z=3.5,0.23045251040739112,0.2219714567149219,0.2331546278690706,0.22457413154855038,0.0,2
30,variable,120560945,0.03,hcrd_guided_fixed,sigma=2,0.0402832097170907,0.038800717450412026,0.04096539313601893,0.039457795331571045,0.5,11
30,variable,120560945,0.03,hcrd_guided_oracle,sigma=4,0.03842329007539865,0.03700924609039408,0.0389531273292008,0.037519584410598925,0.5714285714285714,9
30,variable,120560945,0.03,hcrd_guided_adaptive,sigma=3.40376;adaptive,0.036088453958465196,0.034760336008442076,0.036584962193031936,0.03523857187535845,0.5714285714285714,9
30,variable,120560945,0.03,affine_ls,degree=1,0.13288063826716215,0.1279903993808895,0.13473031383582873,0.1297720036676083,,
30,variable,120560945,0.03,moving_average_oracle,window=129,0.04848063781269372,0.046696465917114224,0.04868689192317176,0.046895129517156235,,
30,variable,120560945,0.03,gaussian_oracle,sigma=32,0.02332280469067277,0.022464484863776998,0.024019192412645482,0.023135244304893117,,
30,variable,120560945,0.03,fourier_oracle,bins=3,0.0697029973670993,0.06713780568334904,0.06902710997147081,0.06648679212086846,,
30,variable,120560945,0.03,rdp_oracle_budget,epsilon=2.4346645;knots=2,0.23045251040739112,0.2219714567149219,0.2331546278690706,0.22457413154855038,,
31,variable,120560946,0.03,hcrd_centered,none,0.6473419606145865,0.6773568550677425,0.6473141252394942,0.6773277290674531,0.09756097560975609,118
31,variable,120560946,0.03,hcrd_legacy,none,0.6388923882693994,0.6685155067563037,0.6389800530682418,0.6686072362533189,0.1238938053097345,108
31,variable,120560946,0.03,hcrd_robust,z=3.5,0.6005173600470224,0.6283611679194285,0.5990381385526878,0.626813360299481,0.0,2
31,variable,120560946,0.03,hcrd_guided_fixed,sigma=2,0.07428339982607782,0.07772765115080968,0.07423822007595117,0.0776803765798403,0.375,11
31,variable,120560946,0.03,hcrd_guided_oracle,sigma=8,0.06749629219298664,0.07062584999923248,0.06763663858593183,0.07077270374443881,0.7142857142857143,9
31,variable,120560946,0.03,hcrd_guided_adaptive,sigma=3.61177;adaptive,0.0657270949923209,0.06877462155314218,0.06590387412979039,0.06895959729684993,0.42857142857142855,9
31,variable,120560946,0.03,affine_ls,degree=1,0.2580263022132128,0.2699900442510609,0.25922405054092124,0.271243327816441,,
31,variable,120560946,0.03,moving_average_oracle,window=65,0.0709756016844002,0.07426648242892042,0.07087205903916602,0.07415813888747189,,
31,variable,120560946,0.03,gaussian_oracle,sigma=32,0.053011314611254176,0.05546925664141274,0.05295432219025276,0.05540962168894408,,
31,variable,120560946,0.03,fourier_oracle,bins=2,0.01956356933594097,0.020470660957481738,0.02163251542964086,0.022635536563572135,,
31,variable,120560946,0.03,rdp_oracle_budget,epsilon=1.8491943;knots=4,0.3382381272082805,0.3539210001036992,0.3365476946453929,0.352152188325432,,
32,variable,120560947,0.03,hcrd_centered,none,0.9265178015406964,0.9010773919962615,0.918180482216189,0.8929689995393927,0.1111111111111111,121
32,variable,120560947,0.03,hcrd_legacy,none,0.910143988790241,0.8851531728763686,0.9021655642868702,0.8773938206741965,0.1090909090909091,105
32,variable,120560947,0.03,hcrd_robust,z=3.5,0.22104213074945034,0.21497273594290753,0.21844171198896714,0.21244371971580656,0.0,2
32,variable,120560947,0.03,hcrd_guided_fixed,sigma=2,0.08226822722061351,0.08000929880120622,0.08040436258079577,0.07819661232514691,0.375,11
32,variable,120560947,0.03,hcrd_guided_oracle,sigma=2,0.08226822722061351,0.08000929880120622,0.08040436258079577,0.07819661232514691,0.375,11
32,variable,120560947,0.03,hcrd_guided_adaptive,sigma=3.11373;adaptive,0.08062517647739736,0.07841136309381583,0.0794465323541305,0.07726508228742554,0.42857142857142855,9
32,variable,120560947,0.03,affine_ls,degree=1,0.16114618474920164,0.15672141824204372,0.1574669526539093,0.1531432108341968,,
32,variable,120560947,0.03,moving_average_oracle,window=129,0.09678882384145386,0.09413118756748681,0.09353437157124528,0.09096609634188983,,
32,variable,120560947,0.03,gaussian_oracle,sigma=32,0.07955541730734335,0.07737097746775075,0.07632609200075555,0.07423032326733618,,
32,variable,120560947,0.03,fourier_oracle,bins=3,0.07761129004550502,0.07548023222800139,0.07592786158020352,0.07384302749366849,,
32,variable,120560947,0.03,rdp_oracle_budget,epsilon=2.3790646;knots=2,0.22104213074945034,0.21497273594290753,0.21844171198896714,0.21244371971580656,,
33,variable,120560948,0.03,hcrd_centered,none,1.011376097585178,0.8933416425094395,1.0103574427824784,0.892441871636105,0.11290322580645161,119
33,variable,120560948,0.03,hcrd_legacy,none,0.9961932882626136,0.8799307700847181,0.9952959498974838,0.8791381571972812,0.12280701754385964,109
33,variable,120560948,0.03,hcrd_robust,z=3.5,0.10507779248390278,0.0928145009091734,0.1054223377783095,0.09311883542919924,0.0,2
33,variable,120560948,0.03,hcrd_guided_fixed,sigma=2,0.0668053472965067,0.059008709840750996,0.06707817217430927,0.05924969420357658,0.5,11
33,variable,120560948,0.03,hcrd_guided_oracle,sigma=8,0.0607913660134301,0.05369660099195333,0.06114441651868469,0.0540084481069939,0.8571428571428571,9
33,variable,120560948,0.03,hcrd_guided_adaptive,sigma=3.94649;adaptive,0.07143969149316891,0.06310219461509493,0.07174577038482284,0.06337255202265128,0.5714285714285714,9
33,variable,120560948,0.03,affine_ls,degree=1,0.06890521101227301,0.0608635052085352,0.06991477586613144,0.06175524699175421,,
33,variable,120560948,0.03,moving_average_oracle,window=65,0.054114990302181844,0.047799403640604685,0.054812778209263543,0.04841575496285164,,
33,variable,120560948,0.03,gaussian_oracle,sigma=32,0.0495214680478043,0.043741976610811056,0.05045616889578742,0.04456759152576299,,
33,variable,120560948,0.03,fourier_oracle,bins=3,0.04288403043600832,0.03787917301842502,0.04340015249398533,0.03833506012917385,,
33,variable,120560948,0.03,rdp_oracle_budget,epsilon=2.4307985;knots=2,0.10507779248390278,0.0928145009091734,0.1054223377783095,0.09311883542919924,,
34,variable,120560949,0.03,hcrd_centered,none,0.9796015882000837,0.7198012224413997,0.9847239154241327,0.7235650560672617,0.10769230769230768,125
34,variable,120560949,0.03,hcrd_legacy,none,0.9679713496352481,0.7112554421598104,0.9732003271160994,0.7150976413029855,0.1206896551724138,111
34,variable,120560949,0.03,hcrd_robust,z=3.5,0.08673989248449242,0.06373558536128135,0.08756353520608585,0.06434078960451582,0.0,2
34,variable,120560949,0.03,hcrd_guided_fixed,sigma=2,0.05070397943187086,0.03725676521693201,0.05281637585482579,0.03880893249170907,0.6250000000000001,11
34,variable,120560949,0.03,hcrd_guided_oracle,sigma=4,0.047954496495080406,0.035236473291293244,0.0498954760840947,0.036662685230652546,0.7142857142857143,9
34,variable,120560949,0.03,hcrd_guided_adaptive,sigma=3.5202;adaptive,0.04522034168542497,0.0332274443166158,0.047089046209946694,0.034600549278199194,0.7142857142857143,9
34,variable,120560949,0.03,affine_ls,degree=1,0.10193095902003907,0.07489782559668788,0.10465325995629131,0.07689814446649304,,
34,variable,120560949,0.03,moving_average_oracle,window=65,0.07104983949318837,0.052206694984468026,0.07347096138748829,0.05398571057630552,,
34,variable,120560949,0.03,gaussian_oracle,sigma=64,0.038032645912418984,0.027945999016539515,0.039314690137342095,0.028888031993455337,,
34,variable,120560949,0.03,fourier_oracle,bins=3,0.041688205582840455,0.030632066853885056,0.04175346268584348,0.030680017105375424,,
34,variable,120560949,0.03,rdp_oracle_budget,epsilon=1.9656441;knots=2,0.08673989248449242,0.06373558536128135,0.08756353520608585,0.06434078960451582,,
35,variable,120560950,0.03,hcrd_centered,none,0.9343721441085938,0.9874451394628103,0.9436067095107138,0.9972042346786401,0.09600000000000002,120
35,variable,120560950,0.03,hcrd_legacy,none,0.9108387958328839,0.9625750804433341,0.9201300274692643,0.9723940605754094,0.10619469026548672,108
35,variable,120560950,0.03,hcrd_robust,z=3.5,0.4467372097089986,0.4721121976139096,0.44621066662322845,0.4715557465103105,0.0,2
35,variable,120560950,0.03,hcrd_guided_fixed,sigma=2,0.09652140648033748,0.10200389029582035,0.09816848742226711,0.10374452659439264,0.125,11
35,variable,120560950,0.03,hcrd_guided_oracle,sigma=8,0.09027754457237795,0.09540537263734115,0.09189994773379691,0.09711992944010266,0.7142857142857143,9
35,variable,120560950,0.03,hcrd_guided_adaptive,sigma=4.37273;adaptive,0.09977867041375711,0.10544616911297323,0.1012031670034569,0.10695157811146422,0.2857142857142857,9
35,variable,120560950,0.03,affine_ls,degree=1,0.10314528690145376,0.10900401178644344,0.10349475299354831,0.10937332779850739,,
35,variable,120560950,0.03,moving_average_oracle,window=129,0.08573477977970675,0.09060457560745386,0.08625634579622099,0.09115576694076068,,
35,variable,120560950,0.03,gaussian_oracle,sigma=32,0.07761573918993543,0.08202436779837002,0.07876543088936243,0.08323936279542549,,
35,variable,120560950,0.03,fourier_oracle,bins=3,0.07944039675871314,0.08395266720116577,0.0808921709312478,0.08548690316839339,,
35,variable,120560950,0.03,rdp_oracle_budget,epsilon=2.7633745;knots=2,0.4467372097089986,0.4721121976139096,0.44621066662322845,0.4715557465103105,,
36,variable,120560951,0.03,hcrd_centered,none,0.553890378779644,0.833583911634516,0.5590073315524681,0.8412847305536268,0.112,120
36,variable,120560951,0.03,hcrd_legacy,none,0.5439264945219134,0.8185886455442615,0.549097777961419,0.826371230046219,0.1081081081081081,106
36,variable,120560951,0.03,hcrd_robust,z=3.5,0.05859912916122044,0.08818945621010586,0.05762810072048617,0.08672809541211003,0.0,2
36,variable,120560951,0.03,hcrd_guided_fixed,sigma=2,0.058629009994561665,0.08823442572554384,0.05908627726244149,0.08892259553752271,0.375,11
36,variable,120560951,0.03,hcrd_guided_oracle,sigma=8,0.04209345988554308,0.06334905297132978,0.042453295274855606,0.06389059151913509,0.8571428571428571,9
36,variable,120560951,0.03,hcrd_guided_adaptive,sigma=5.18678;adaptive,0.05367277115860453,0.08077547515670634,0.054102089481159896,0.08142158287108937,0.5714285714285714,9
36,variable,120560951,0.03,affine_ls,degree=1,0.05359051786734255,0.08065168708798046,0.05269660794811491,0.07930638672591168,,
36,variable,120560951,0.03,moving_average_oracle,window=65,0.044203730549470945,0.06652492989939678,0.04456803150178927,0.0670731889493459,,
36,variable,120560951,0.03,gaussian_oracle,sigma=32,0.02461512908363376,0.03704483120311974,0.024769466963300346,0.037277103830294284,,
36,variable,120560951,0.03,fourier_oracle,bins=3,0.04575913569382435,0.06886575536609507,0.04633290951871719,0.06972926310638379,,
36,variable,120560951,0.03,rdp_oracle_budget,epsilon=1.6493881;knots=2,0.05859912916122044,0.08818945621010586,0.05762810072048617,0.08672809541211003,,
37,variable,120560952,0.03,hcrd_centered,none,0.7595003518043595,1.0609733509451986,0.7600105659580924,1.0616860874424228,0.11475409836065573,117
37,variable,120560952,0.03,hcrd_legacy,none,0.7488475172008894,1.0460920232414557,0.7493219554166027,1.0467547830444577,0.12612612612612611,106
37,variable,120560952,0.03,hcrd_robust,z=3.5,0.08179735279915475,0.11426566332930524,0.08245184366284077,0.11517994515045026,0.0,2
37,variable,120560952,0.03,hcrd_guided_fixed,sigma=2,0.10725969312486769,0.1498349220848792,0.10681580439577486,0.1492148379582115,0.25,11
37,variable,120560952,0.03,hcrd_guided_oracle,sigma=4,0.09879736961560374,0.13801359809328897,0.09860053186208469,0.1377386283576628,0.2857142857142857,9
37,variable,120560952,0.03,hcrd_guided_adaptive,sigma=4.15533;adaptive,0.10011692566125033,0.13985693338099964,0.09989625894196906,0.13954867610627722,0.2857142857142857,9
37,variable,120560952,0.03,affine_ls,degree=1,0.09270748119207602,0.12950641397909787,0.09241240016954654,0.12909420468843769,,
37,variable,120560952,0.03,moving_average_oracle,window=129,0.08322572788306973,0.11626101184440149,0.08355669417516227,0.1167233505584483,,
37,variable,120560952,0.03,gaussian_oracle,sigma=64,0.065801436988228,0.09192039336460103,0.06576860002044815,0.09187452222358379,,
37,variable,120560952,0.03,fourier_oracle,bins=1,0.0323201750048682,0.04514921460745193,0.032700754267054,0.04568085946336574,,
37,variable,120560952,0.03,rdp_oracle_budget,epsilon=1.8184124;knots=2,0.08179735279915475,0.11426566332930524,0.08245184366284077,0.11517994515045026,,
38,variable,120560953,0.03,hcrd_centered,none,1.053387584569374,0.9511011828645416,1.0575518433772406,0.9548610823886422,0.09375000000000001,123
38,variable,120560953,0.03,hcrd_legacy,none,1.0351171389502791,0.9346048403080767,1.039140920389015,0.9382379031446152,0.12280701754385964,109
38,variable,120560953,0.03,hcrd_robust,z=3.5,0.06810041035248897,0.06148770100256225,0.06928911043720419,0.0625609755248797,0.0,2
38,variable,120560953,0.03,hcrd_guided_fixed,sigma=2,0.16414739649125787,0.14820829982612013,0.16456155169273023,0.1485822395874957,0.25,11
38,variable,120560953,0.03,hcrd_guided_oracle,sigma=4,0.14137261874110432,0.12764500633856382,0.141874621589055,0.12809826353418802,0.42857142857142855,9
38,variable,120560953,0.03,hcrd_guided_adaptive,sigma=3.3868;adaptive,0.14002607545225404,0.12642921555693298,0.14056039493879094,0.12691165136984467,0.2857142857142857,9
38,variable,120560953,0.03,affine_ls,degree=1,0.13215358151398332,0.11932115921901428,0.1332165799997055,0.12028093806201903,,
38,variable,120560953,0.03,moving_average_oracle,window=129,0.1577139507454056,0.14239955673059906,0.15924003063405467,0.14377745068767783,,
38,variable,120560953,0.03,gaussian_oracle,sigma=32,0.13841456418354217,0.1249741858068928,0.13936258680262142,0.12583015320920202,,
38,variable,120560953,0.03,fourier_oracle,bins=3,0.1418906320186218,0.12811271931354426,0.14215206396497557,0.12834876560558148,,
38,variable,120560953,0.03,rdp_oracle_budget,epsilon=2.5822969;knots=2,0.06810041035248897,0.06148770100256225,0.06928911043720419,0.0625609755248797,,
39,variable,120560954,0.03,hcrd_centered,none,0.7945786795739115,0.8869626951430722,0.7916746116209796,0.8837209772306405,0.112,120
39,variable,120560954,0.03,hcrd_legacy,none,0.7814932018410614,0.8723557960460725,0.7786092936186831,0.869136581794266,0.1217391304347826,110
39,variable,120560954,0.03,hcrd_robust,z=3.5,0.061674854530354435,0.06884566198797888,0.06268565984210593,0.06997399153749159,0.0,2
39,variable,120560954,0.03,hcrd_guided_fixed,sigma=2,0.055167567605433246,0.06158178630471435,0.05625888369394073,0.06279998745206285,0.5,11
39,variable,120560954,0.03,hcrd_guided_oracle,sigma=2,0.055167567605433246,0.06158178630471435,0.05625888369394073,0.06279998745206285,0.5,11
39,variable,120560954,0.03,hcrd_guided_adaptive,sigma=4.0819;adaptive,0.0597609492732583,0.06670923093499266,0.060994404202794894,0.06808609711170151,0.5714285714285714,9
39,variable,120560954,0.03,affine_ls,degree=1,0.07245277428650532,0.0808767081268932,0.07326500064613971,0.08178337036126612,,
39,variable,120560954,0.03,moving_average_oracle,window=129,0.04860765290950963,0.054259163928633045,0.050077619480039234,0.05590004046444234,,
39,variable,120560954,0.03,gaussian_oracle,sigma=64,0.03585750660522538,0.04002658455011162,0.03690387472369979,0.04119461172014786,,
39,variable,120560954,0.03,fourier_oracle,bins=2,0.01851916719177864,0.02067235236293201,0.020144074399888467,0.022486184162994086,,
39,variable,120560954,0.03,rdp_oracle_budget,epsilon=2.1712204;knots=2,0.061674854530354435,0.06884566198797888,0.06268565984210593,0.06997399153749159,,
40,variable,120560955,0.03,hcrd_centered,none,0.9198100762069572,0.7632614088480357,0.922457682339705,0.76545840107418,0.11290322580645161,119
40,variable,120560955,0.03,hcrd_legacy,none,0.9210108159271465,0.7642577865940491,0.9238617449371725,0.7666234968085875,0.1206896551724138,111
40,variable,120560955,0.03,hcrd_robust,z=3.5,0.37525789504264007,0.3113902283313858,0.37574304303272593,0.31179280571990464,0.0,2
40,variable,120560955,0.03,hcrd_guided_fixed,sigma=2,0.043594160890820945,0.03617457725217325,0.04460839269989986,0.03701619012370031,0.6250000000000001,11
40,variable,120560955,0.03,hcrd_guided_oracle,sigma=8,0.0354733424609375,0.029435895565458052,0.036589727122927296,0.030362275208351795,1.0,9
40,variable,120560955,0.03,hcrd_guided_adaptive,sigma=3.43068;adaptive,0.03664650760310805,0.030409391836467622,0.03775037305500231,0.031325382997888555,0.7142857142857143,9
40,variable,120560955,0.03,affine_ls,degree=1,0.14957164332930353,0.12411503870670103,0.15005962030314113,0.12451996359518734,,
40,variable,120560955,0.03,moving_average_oracle,window=129,0.029910079562760653,0.024819481821693988,0.030060475381767246,0.02494428076407261,,
40,variable,120560955,0.03,gaussian_oracle,sigma=32,0.011189906055400042,0.009285420633726693,0.011800385359443326,0.009791998356378,,
40,variable,120560955,0.03,fourier_oracle,bins=3,0.022293503738103376,0.01849922229757699,0.02331038787427489,0.019343036078798122,,
40,variable,120560955,0.03,rdp_oracle_budget,epsilon=2.5924314;knots=2,0.37525789504264007,0.3113902283313858,0.37574304303272593,0.31179280571990464,,
41,variable,120560956,0.03,hcrd_centered,none,0.8065657923986105,0.7258884573848853,0.8083700083910226,0.7275122053492348,0.09836065573770492,117
41,variable,120560956,0.03,hcrd_legacy,none,0.7954022527048473,0.7158415589376277,0.7973454156961777,0.7175903556254087,0.09009009009009009,106
41,variable,120560956,0.03,hcrd_robust,z=3.5,0.19347646205753777,0.17412383702211834,0.1931791696421044,0.1738562814986075,0.0,2
41,variable,120560956,0.03,hcrd_guided_fixed,sigma=2,0.13222176806692795,0.11899618872922804,0.13453162832976423,0.12107500352495426,0.0,10
41,variable,120560956,0.03,hcrd_guided_oracle,sigma=8,0.10339073051956453,0.093048996860572,0.10535686589485176,0.09481846810275403,0.7142857142857143,9
41,variable,120560956,0.03,hcrd_guided_adaptive,sigma=3.4519;adaptive,0.1435179711201624,0.12916248078611506,0.1457675226284366,0.13118701925469173,0.0,9
41,variable,120560956,0.03,affine_ls,degree=1,0.13876131255655627,0.12488161048441963,0.13868122763411528,0.12480953611508938,,
41,variable,120560956,0.03,moving_average_oracle,window=65,0.07299550395822309,0.06569407513141903,0.0747980334139395,0.06731630525614289,,
41,variable,120560956,0.03,gaussian_oracle,sigma=32,0.062256013627096256,0.05602881019825302,0.06344745908306641,0.057101080448545255,,
41,variable,120560956,0.03,fourier_oracle,bins=3,0.10657006308811943,0.09591031435686534,0.10778474506378527,0.09700349687692632,,
41,variable,120560956,0.03,rdp_oracle_budget,epsilon=1.8374169;knots=2,0.19347646205753777,0.17412383702211834,0.1931791696421044,0.1738562814986075,,
42,variable,120560957,0.03,hcrd_centered,none,0.7239907516679719,0.964522540334673,0.7227329522018984,0.9628468615591447,0.1111111111111111,121
42,variable,120560957,0.03,hcrd_legacy,none,0.7150948670630216,0.9526711717945044,0.7138100565172393,0.9509595080355244,0.12280701754385964,109
42,variable,120560957,0.03,hcrd_robust,z=3.5,0.03593080141232914,0.04786810850088582,0.03620410269924422,0.04823220880316835,0.0,2
42,variable,120560957,0.03,hcrd_guided_fixed,sigma=2,0.07004450837546775,0.09331542840727167,0.07189569139088094,0.09578163082841748,0.3529411764705882,12
42,variable,120560957,0.03,hcrd_guided_oracle,sigma=2,0.07004450837546775,0.09331542840727167,0.07189569139088094,0.09578163082841748,0.3529411764705882,12
42,variable,120560957,0.03,hcrd_guided_adaptive,sigma=4.13394;adaptive,0.08608348290839436,0.11468303900895536,0.0875136766738712,0.11658838672323273,0.7142857142857143,9
42,variable,120560957,0.03,affine_ls,degree=1,0.07154687093597534,0.09531692158936833,0.07167024007577835,0.09548127771663593,,
42,variable,120560957,0.03,moving_average_oracle,window=129,0.07605439769381446,0.10132198608650621,0.07654117105418641,0.10197048038982642,,
42,variable,120560957,0.03,gaussian_oracle,sigma=64,0.050885921254141785,0.06779177485657129,0.05110231798709234,0.06808006517810472,,
42,variable,120560957,0.03,fourier_oracle,bins=2,0.032861295174911404,0.043778818759454094,0.03346695529537699,0.044585697627209,,
42,variable,120560957,0.03,rdp_oracle_budget,epsilon=1.9600984;knots=2,0.03593080141232914,0.04786810850088582,0.03620410269924422,0.04823220880316835,,
43,variable,120560958,0.03,hcrd_centered,none,0.9854133368313361,1.0570415157298785,0.9824657522917691,1.0538796758064766,0.109375,123
43,variable,120560958,0.03,hcrd_legacy,none,0.982973003520462,1.0544237983463212,0.9799860146761793,1.0512196898799373,0.1206896551724138,111
43,variable,120560958,0.03,hcrd_robust,z=3.5,0.10303418822997416,0.1105235848023141,0.10557598390284041,0.11325013969080559,0.0,2
43,variable,120560958,0.03,hcrd_guided_fixed,sigma=2,0.10669313373003242,0.11444849341963738,0.10670668541486514,0.11446303015558448,0.5,11
43,variable,120560958,0.03,hcrd_guided_oracle,sigma=4,0.08257603269768901,0.08857835742958405,0.08265023906768854,0.0886579577464149,0.5714285714285714,9
43,variable,120560958,0.03,hcrd_guided_adaptive,sigma=4.18816;adaptive,0.09324233334647637,0.10001997505704525,0.09305834514107182,0.09982261303214855,0.42857142857142855,9
43,variable,120560958,0.03,affine_ls,degree=1,0.11042594820826337,0.11845264043747203,0.10952762994120732,0.11748902479809968,,
43,variable,120560958,0.03,moving_average_oracle,window=129,0.1123021223440824,0.12046519078378298,0.11129085140203764,0.11938041211331168,,
43,variable,120560958,0.03,gaussian_oracle,sigma=64,0.08474805675463865,0.0909082625724782,0.08416141376754759,0.09027897740950178,,
43,variable,120560958,0.03,fourier_oracle,bins=2,0.0566448902155446,0.060762320108561946,0.05639041448585759,0.060489346929723325,,
43,variable,120560958,0.03,rdp_oracle_budget,epsilon=2.2155227;knots=2,0.10303418822997416,0.1105235848023141,0.10557598390284041,0.11325013969080559,,
44,variable,120560959,0.03,hcrd_centered,none,0.7024257543194241,0.9449056000400744,0.7038529620205081,0.9468254848690143,0.11023622047244094,122
44,variable,120560959,0.03,hcrd_legacy,none,0.6862254722793936,0.9231129235504644,0.6876527160219438,0.9250328568625117,0.11965811965811964,112
44,variable,120560959,0.03,hcrd_robust,z=3.5,0.1183887477400129,0.1592569606586483,0.11656740789078854,0.15680688787511876,0.0,2
44,variable,120560959,0.03,hcrd_guided_fixed,sigma=2,0.0741834825217232,0.09979188210883182,0.07601872711854098,0.102260659607824,0.375,11
44,variable,120560959,0.03,hcrd_guided_oracle,sigma=2,0.0741834825217232,0.09979188210883182,0.07601872711854098,0.102260659607824,0.375,11
44,variable,120560959,0.03,hcrd_guided_adaptive,sigma=3.69924;adaptive,0.09083678095269894,0.12219395784395898,0.0924910141108537,0.12441923811778219,0.5714285714285714,9
44,variable,120560959,0.03,affine_ls,degree=1,0.08663406932740073,0.11654045535536436,0.08739781689757142,0.11756785127818402,,
44,variable,120560959,0.03,moving_average_oracle,window=65,0.07960924783393594,0.10709064072707235,0.08043667102563509,0.10820369332036325,,
44,variable,120560959,0.03,gaussian_oracle,sigma=32,0.07082513335829146,0.09527421897945075,0.07161845176760002,0.0963413936992855,,
44,variable,120560959,0.03,fourier_oracle,bins=3,0.04964966379926207,0.06678890270685561,0.05085988770007962,0.06841690016303206,,
44,variable,120560959,0.03,rdp_oracle_budget,epsilon=1.941383;knots=2,0.1183887477400129,0.1592569606586483,0.11656740789078854,0.15680688787511876,,
45,variable,120560960,0.03,hcrd_centered,none,0.9082116200850795,1.007042059073007,0.9060632247390545,1.004659878064619,0.1111111111111111,121
45,variable,120560960,0.03,hcrd_legacy,none,0.9034075453768816,1.0017152110355076,0.9010895205334584,0.9991449416625121,0.11965811965811964,112
45,variable,120560960,0.03,hcrd_robust,z=3.5,0.2607301259073705,0.28910244820642794,0.26225358117213815,0.2907916839448933,0.0,2
45,variable,120560960,0.03,hcrd_guided_fixed,sigma=2,0.0834916772009616,0.09257713583981536,0.08567550363354294,0.09499860350075408,0.5,11
45,variable,120560960,0.03,hcrd_guided_oracle,sigma=4,0.07755100854703713,0.08599001114198543,0.07994383131974052,0.08864321786025475,0.7142857142857143,9
45,variable,120560960,0.03,hcrd_guided_adaptive,sigma=4.37562;adaptive,0.08224661643393118,0.0911965891359713,0.08467328548004993,0.09388732523629034,0.7142857142857143,9
45,variable,120560960,0.03,affine_ls,degree=1,0.12934604249317738,0.14342131512595244,0.13199820760247677,0.14636208548564048,,
45,variable,120560960,0.03,moving_average_oracle,window=129,0.11973771622433106,0.13276742295364372,0.1228837223622622,0.13625577349765206,,
45,variable,120560960,0.03,gaussian_oracle,sigma=32,0.1002322036002129,0.11113934513360176,0.10292582978977245,0.1141260883158272,,
45,variable,120560960,0.03,fourier_oracle,bins=3,0.029697651976791816,0.03292931287703671,0.03178156156943727,0.03523999087398094,,
45,variable,120560960,0.03,rdp_oracle_budget,epsilon=2.6687928;knots=2,0.2607301259073705,0.28910244820642794,0.26225358117213815,0.2907916839448933,,
